Date;Item;SKU_Category;Concatenate_ID;Sales_Percent;Sales_Amount;Cost;Gross_Profit;Commission_Cost;Retail_Net_Earnings;Profit_Ratio;Net_Earnings;Cost_to_Profit_Ratio;Cost_Ratio;Profit_Contribution_Ratio;Company;Category;Agent
12/08/2022;iphone X Max Screen Repair;DVRP;SA-202280150-DVRP;0.0016;100;50;50;20;30;0.5;30;1;0.5;0.0013;InCell ;Device Repair;STKEVON
12/08/2022;Samsung A32    128GB;NWPHN;SA-202280151-NWPHN;0.0055;345;199;146;58;88;0.4232;88;1.363;0.5768;0.0039;Samsung;Brand New Phone;STKEVON
12/08/2022;IPad Case;TXTA;SA-202280152-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Castify;Tech Accessories;STKEVON
12/08/2022;Ipad Protective Glass;TXTA;SA-202280153-TXTA;0.0002;10;5;5;2;3;0.5;3;1;0.5;0.0001;Castify;Tech Accessories;STKEVON
12/08/2022;Apple ID registration;SFSV;SA-202280154-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;Apple;Software Service;STKEVON
12/08/2022;Phone Bill ;WIRLSVS;SA-202280155-WIRLSVS;0.0003;21;18;3;1;2;0.161;2;5.213;0.839;0.0001;LycaMobile;Wireless Service;STKEVON
12/08/2022;Phone Bill ;WIRLSVS;SA-202280156-WIRLSVS;0.0005;30;27;3;1;2;0.1127;2;7.8757;0.8873;0.0001;LycaMobile;Wireless Service;STKEVON
12/08/2022;Phone Bill;WIRLSVS;SA-202280157-WIRLSVS;0.0005;31;28;3;1;2;0.109;2;8.1716;0.891;0.0001;LycaMobile;Wireless Service;STKEVON
12/08/2022;Apple ID registration;SFSV;SA-202280158-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;Apple;Software Service;STKEVON
13/08/2022;Lyca Phone Bill Service;WIRLSVS;SA-202280159-WIRLSVS;0.0003;21;18;3;1;2;0.161;2;5.213;0.839;0.0001;LycaMobile;Wireless Service;STKEVON
13/08/2022;Lyca Phone Bill Service;WIRLSVS;SA-202280160-WIRLSVS;0.0004;25;22;7;3;4;0.2952;4;2.9295;0.8648;0.0002;LycaMobile;Wireless Service;STKEVON
13/08/2022;Phone Case;TXTA;SA-202280161-TXTA;0.0003;20;6;14;6;8;0.7;8;0.4286;0.3;0.0004;Castify;Tech Accessories;STKEVON
13/08/2022;Lyca Phone Bill $138;WIRLSVS;SA-202280162-WIRLSVS;0.0022;138;120;18;7;11;0.1339;11;6.4675;0.8661;0.0005;LycaMobile;Wireless Service;STKEVON
13/08/2022;iPad Repair Service ( Glass Change );TXTA;SA-202280163-TXTA;0.001;60;20;40;16;24;0.6667;24;0.5;0.3333;0.0011;InCell ;Tech Accessories;STKEVON
13/08/2022;Phone Case;TXTA;SA-202280164-TXTA;0.0001;8;3;5;2;3;0.625;3;0.6;0.375;0.0001;Castify;Tech Accessories;STKEVON
13/08/2022;Sim Activision and File Transfer;SFSV;SA-202280165-SFSV;0.001;60;20;40;16;24;0.6667;24;0.5;0.3333;0.0011;Apple;Software Service;STKEVON
13/08/2022;Phone Bill Payment;WIRLSVS;SA-202280166-WIRLSVS;0.0006;35;32;3;1;2;0.0966;2;9.355;0.9034;0.0001;LycaMobile;Wireless Service;STKEVON
13/08/2022;Phone Cleasing;DVRP;SA-202280167-DVRP;0.0002;10;0;10;4;6;1;6;0;0;0.0003;EY Cell;Device Repair;STKEVON
14/08/2022;T Mobile Unlimited;WIRLSVS;SA-202280168-WIRLSVS;0.0015;92;18;74;30;44;0.802;44;0.247;0.198;0.002;TMobile;Wireless Service;STKEVON
14/08/2022;T Mobile  $15, 3 month, 3 GB;WIRLSVS;SA-202280169-WIRLSVS;0.0007;45;22;23;9;14;0.5167;14;0.9355;0.4833;0.0006;TMobile;Wireless Service;STKEVON
14/08/2022;Ultra Flex ;WIRLSVS;SA-202280170-WIRLSVS;0.0009;55;46;9;4;5;0.1591;5;5.2857;0.8409;0.0002;UltraMobile;Wireless Service;STKEVON
14/08/2022;iphone 13 Pro 256GB;NWPHN;SA-202280171-NWPHN;0.0154;965;904;61;24;37;0.0632;37;14.8197;0.9368;0.0016;Apple;Brand New Phone;STKEVON
14/08/2022;Lyca Phone Bill;WIRLSVS;SA-202280172-WIRLSVS;0.0019;122;91;31;13;19;0.258;19;2.8755;0.742;0.0008;LycaMobile;Wireless Service;STKEVON
14/08/2022;Simple Phone Bill Payment;WIRLSVS;SA-202280173-WIRLSVS;0.0017;108;95;13;5;8;0.1204;8;7.3077;0.8796;0.0003;SimpleMobile;Wireless Service;STKEVON
14/08/2022;Ultra 1 month 21 dollar;WIRLSVS;SA-202280174-WIRLSVS;0.0003;21;19;2;1;1;0.0952;1;9.5;0.9048;0.0001;UltraMobile;Wireless Service;STKEVON
14/08/2022;iPad Repair Service ( Glass Change );DVRP;SA-202280175-DVRP;0.0006;40;20;20;8;12;0.5;12;1;0.5;0.0005;InCell ;Device Repair;STKWAN
14/08/2022;Phone Case;TXTA;SA-202280176-TXTA;0.0001;5;2;3;1;2;0.6;2;0.6667;0.4;0.0001;Castify;Tech Accessories;STKWAN
14/08/2022;LycaMobile Phone Bill;WIRLSVS;SA-202280177-WIRLSVS;0.0008;51;45;6;3;4;0.1271;4;6.8704;0.8729;0.0002;LycaMobile;Wireless Service;STKWAN
14/08/2022;LycaMobile Phone Data Package;WIRLSVS;SA-202280178-WIRLSVS;0.0006;36;28;8;3;5;0.2167;5;3.6154;0.7833;0.0002;LycaMobile;Wireless Service;STKEVON
14/08/2022;Phone Bill Lyca ;WIRLSVS;SA-202280179-WIRLSVS;0.0032;200;75;125;50;75;0.625;75;0.6;0.375;0.0033;LycaMobile;Wireless Service;STKEVON
14/08/2022;Screen iphone 10 repair;DVRP;SA-202280180-DVRP;0.0022;135;45;90;36;54;0.6667;54;0.5;0.3333;0.0024;InCell ;Device Repair;STKWAN
15/08/2022;iPhone 11phone case;TXTA;SA-202280181-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Castify;Tech Accessories;STKWAN
15/08/2022;Phone Bill T Mobile;WIRLSVS;SA-202280182-WIRLSVS;0.0008;51;13;39;15;23;0.7549;23;0.3247;0.2451;0.001;TMobile;Wireless Service;STKWAN
15/08/2022;Ultra 1 Year Phone ;WIRLSVS;SA-202280183-WIRLSVS;0.0023;144;121;23;9;14;0.1597;14;5.2609;0.8403;0.0006;UltraMobile;Wireless Service;STKEVON
15/08/2022;Ultra 3 Month;WIRLSVS;SA-202280184-WIRLSVS;0.0008;51;47;4;2;3;0.0878;3;10.3839;0.9122;0.0001;UltraMobile;Wireless Service;STKEVON
15/08/2022;LycaMobile;WIRLSVS;SA-202280185-WIRLSVS;0.001;63;57;6;3;4;0.1029;4;8.7222;0.8971;0.0002;LycaMobile;Wireless Service;STKEVON
15/08/2022;iPad Protective Glass;TXTA;SA-202280186-TXTA;0.0002;15;5;10;4;6;0.6667;6;0.5;0.3333;0.0003;Castify;Tech Accessories;STKEVON
15/08/2022;Phone Repair ;DVRP;SA-202280187-DVRP;0.0011;70;40;30;12;18;0.4286;18;1.3333;0.5714;0.0008;InCell ;Device Repair;STKWAN
15/08/2022;Phone Case;TXTA;SA-202280188-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Castify;Tech Accessories;STKWAN
15/08/2022;iPad Repair Fix Cost Battery;DVRP;SA-202280189-DVRP;0.001;60;20;40;16;24;0.6667;24;0.5;0.3333;0.0011;InCell ;Device Repair;STKWAN
15/08/2022;Apple Cable;TXTA;SA-202280190-TXTA;0.0002;15;10;5;2;3;0.3333;3;2;0.6667;0.0001;Temu;Tech Accessories;STKEVON
16/08/2022;Protective Glass;TXTA;SA-202280191-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Temu;Tech Accessories;STKEVON
16/08/2022;Software Download Service Fee;SFSV;SA-202280192-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;Apple;Software Service;STKEVON
16/08/2022;Software Service Fee: Bluetooth Speaker Setup;SFSV;SA-202280193-SFSV;0.0002;15;0;15;6;9;1;9;0;0;0.0004;Apple;Software Service;STKEVON
16/08/2022;iphone 13 Black 256 GB;NWPHN;SA-202280194-NWPHN;0.0147;920;830;90;36;54;0.0978;54;9.2222;0.9022;0.0024;Apple;Brand New Phone;STKEVON
16/08/2022;Apple Type C Charger;TXTA;SA-202280195-TXTA;0.0004;25;21;4;2;2;0.16;2;5.25;0.84;0.0001;Apple;Tech Accessories;STKEVON
16/08/2022;Ultra 3 month 2GB;WIRLSVS;SA-202280196-WIRLSVS;0.0009;56;47;9;4;5;0.1576;5;5.3456;0.8424;0.0002;UltraMobile;Wireless Service;STKEVON
16/08/2022;Phone Repair Service Fee;DVRP;SA-202280197-DVRP;0.001;60;20;40;16;24;0.6667;24;0.5;0.3333;0.0011;InCell ;Device Repair;STKEVON
16/08/2022;Lyca Activision Fee ;WIRLSVS;SA-202280198-WIRLSVS;0.0004;24;11;12;5;7;0.495;7;0.936;0.4633;0.0003;UltraMobile;Wireless Service;STKEVON
16/08/2022;H20 Family Plan;WIRLSVS;SA-202280199-WIRLSVS;0.0025;156;132;24;10;14;0.1538;14;5.5;0.8462;0.0006;H20;Wireless Service;STKEVON
16/08/2022;Ultra Mobile 1 Month Phone Plan;WIRLSVS;SA-202280200-WIRLSVS;0.0003;19;16;3;1;2;0.1351;2;6.4;0.8649;0.0001;UltraMobile;Wireless Service;STKEVON
16/08/2022;Phone Case Transparent ;TXTA;SA-202280201-TXTA;0.0001;5;2;3;1;2;0.6;2;0.6667;0.4;0.0001;Castify;Tech Accessories;STKEVON
16/08/2022;Phone Charging Port Repair;DVRP;SA-202280202-DVRP;0.0008;50;15;35;14;21;0.7;21;0.4286;0.3;0.0009;InCell ;Device Repair;STKWAN
16/08/2022;MotherBoard Repair Service Fee;DVRP;SA-202280203-DVRP;0.0006;40;20;20;8;12;0.5;12;1;0.5;0.0005;EY Cell;Device Repair;STKWAN
16/08/2022;XsMax Screen Repair;DVRP;SA-202280204-DVRP;0.0014;90;40;50;20;30;0.5556;30;0.8;0.4444;0.0013;InCell ;Device Repair;STKWAN
16/08/2022;Simple Mobile Phone Bill Payment;WIRLSVS;SA-202280205-WIRLSVS;0.0005;32;27;5;2;3;0.1422;3;6.033;0.8578;0.0001;SimpleMobile;Wireless Service;STKEVON
17/08/2022;Ultra Mobile Phone Bill Payment;WIRLSVS;SA-202280206-WIRLSVS;0.0015;95;82;13;5;8;0.1332;8;6.5099;0.8668;0.0003;SimpleMobile;Wireless Service;STKEVON
17/08/2022;LycaMobile Phone Bill Payment;WIRLSVS;SA-202280207-WIRLSVS;0.0005;31;27;4;1;2;0.1145;2;7.7324;0.8855;0.0001;LycaMobile;Wireless Service;STKEVON
17/08/2022;Repair Service Fee iphone Xs Screen;DVRP;SA-202280208-DVRP;0.0013;80;40;40;16;24;0.5;24;1;0.5;0.0011;InCell ;Device Repair;STKWAN
17/08/2022;LycaMobile Phone Bill Payment;WIRLSVS;SA-202280209-WIRLSVS;0.0005;32;27;5;2;3;0.1713;3;4.8394;0.8288;0.0001;LycaMobile;Wireless Service;STKWAN
17/08/2022;iphone 11 pro max;RFBPHN;SA-202280210-RFBPHN;0.01;630;550;80;32;48;0.127;48;6.875;0.873;0.0021;Apple;Refurbished Phone or Device;STKWAN
18/08/2022;iphone 6s;RFBPHN;SA-202280211-RFBPHN;0.0026;160;60;100;40;60;0.625;60;0.6;0.375;0.0027;Apple;Refurbished Phone or Device;STKEVON
18/08/2022;250 MB UltraMobile Phone Bill ;WIRLSVS;SA-202280212-WIRLSVS;0.0003;19;16;3;1;2;0.1351;2;6.4;0.8649;0.0001;UltraMobile;Wireless Service;STKEVON
18/08/2022;LycaMobile Phone Bill;WIRLSVS;SA-202280213-WIRLSVS;0.0005;31;28;3;1;2;0.109;2;8.1716;0.891;0.0001;LycaMobile;Wireless Service;STKEVON
18/08/2022;LycaMobile Phone Bill Prepaid Card;WIRLSVS;SA-202280214-WIRLSVS;0.0019;120;70;50;20;30;0.4167;30;1.4;0.5833;0.0013;LycaMobile;Wireless Service;STKEVON
18/08/2022;T Mobile 6 month Unlimited Plan;WIRLSVS;SA-202280215-WIRLSVS;0.0041;260;193;67;27;40;0.2582;40;2.8731;0.7418;0.0018;TMobile;Wireless Service;STKEVON
18/08/2022;LycaMobile;WIRLSVS;SA-202280216-WIRLSVS;0.0016;100;50;50;20;30;0.5;30;1;0.5;0.0013;LycaMobile;Wireless Service;STKEVON
18/08/2022;UltraMobile 3 month unlimited;WIRLSVS;SA-202280217-WIRLSVS;0.0025;154;120;34;14;20;0.2208;20;3.5294;0.7792;0.0009;UltraMobile;Wireless Service;STKEVON
18/08/2022;Apple ID Registration Fee;SFSV;SA-202280218-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;Apple;Software Service;STKEVON
18/08/2022;Samsung;RFBPHN;SA-202280219-RFBPHN;0.0061;380;200;180;72;108;0.4737;108;1.1111;0.5263;0.0048;Samsung;Refurbished Phone or Device;STKEVON
18/08/2022;Phone Case;TXTA;SA-202280220-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Castify;Tech Accessories;STKEVON
18/08/2022;Phone Case;TXTA;SA-202280221-TXTA;0.0001;5;2;3;1;2;0.6;2;0.6667;0.4;0.0001;Castify;Tech Accessories;STKEVON
18/08/2022;Apple Phone Bill;WIRLSVS;SA-202280222-WIRLSVS;0.0009;56;47;9;4;5;0.1576;5;5.3456;0.8424;0.0002;UltraMobile;Wireless Service;STKEVON
18/08/2022;One Year UltraMobile Phone Bill;WIRLSVS;SA-202280223-WIRLSVS;0.0054;339;292;47;19;28;0.1386;28;6.2128;0.8614;0.0012;UltraMobile;Wireless Service;STKEVON
18/08/2022;UltraMobile 3 month Unlimited Plan;WIRLSVS;SA-202280224-WIRLSVS;0.0024;149;108;41;16;24;0.2737;24;2.6542;0.7263;0.0011;UltraMobile;Wireless Service;STKEVON
18/08/2022;Phone Bill Ultra Mobile;WIRLSVS;SA-202280225-WIRLSVS;0.0007;46;36;10;4;6;0.2158;6;3.6348;0.7842;0.0003;UltraMobile;Wireless Service;STKEVON
18/08/2022;Unblock TV Box;TVBX;SA-202280226-TVBX;0.0032;198;140;58;23;35;0.2929;35;2.4138;0.7071;0.0015;Unblock;TV Box;STKEVON
18/08/2022;Repair Battery Service  6S ;DVRP;SA-202280227-DVRP;0.0006;35;15;20;8;12;0.5714;12;0.75;0.4286;0.0005;InCell ;Device Repair;STKWAN
18/08/2022;iPad Battery;DVRP;SA-202280228-DVRP;0.001;60;20;40;16;24;0.6667;24;0.5;0.3333;0.0011;InCell ;Device Repair;STKWAN
18/08/2022;Apple ID Registration Fee;SFSV;SA-202280229-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;Apple;Software Service;STKWAN
18/08/2022;Lyca Prepaid 6 GB ;WIRLSVS;SA-202280230-WIRLSVS;0.0013;80;42;38;15;23;0.475;23;1.1053;0.525;0.001;LycaMobile;Wireless Service;STKEVON
18/08/2022;Samsung 128 GB Cellphone New;NWPHN;SA-202280231-NWPHN;0.0075;470;299;171;68;103;0.3638;103;1.7485;0.6362;0.0045;Samsung;Brand New Phone;STKEVON
18/08/2022;SanDisk Storage Card;TXTA;SA-202280232-TXTA;0.0005;30;23;8;3;5;0.25;5;3;0.75;0.0002;SanDisk;Tech Accessories;STKEVON
18/08/2022;Xs Max Screen Repair;DVRP;SA-202280233-DVRP;0.0016;100;50;50;20;30;0.5;30;1;0.5;0.0013;Apple;Device Repair;STKEVON
19/08/2022;Lyca Prepaid Card Phone Bill 3 Month;WIRLSVS;SA-202280234-WIRLSVS;0.0016;100;75;25;10;15;0.2486;15;3.0225;0.7514;0.0007;LycaMobile;Wireless Service;STKEVON
19/08/2022;iPhone 6s Plus;RFBPHN;SA-202280235-RFBPHN;0.0032;200;120;80;32;48;0.4;48;1.5;0.6;0.0021;InCell ;Refurbished Phone or Device;STKEVON
19/08/2022;iPad Repair;DVRP;SA-202280236-DVRP;0.0014;90;30;60;24;36;0.6667;36;0.5;0.3333;0.0016;InCell ;Device Repair;STKEVON
19/08/2022;WeChat Registration;SFSV;SA-202280237-SFSV;0.0002;15;0;15;6;9;1;9;0;0;0.0004;Apple;Software Service;STKEVON
19/08/2022;Sim Card Replacement ;WIRLSVS;SA-202280238-WIRLSVS;0.0003;20;2;18;7;11;0.9;11;0.1111;0.1;0.0005;H20;Wireless Service;STKEVON
19/08/2022;Phone Bill Payment ;WIRLSVS;SA-202280239-WIRLSVS;0.0011;69;57;12;5;7;0.1739;7;4.75;0.8261;0.0003;UltraMobile;Wireless Service;STKEVON
20/08/2022;Data Package Service;WIRLSVS;SA-202280240-WIRLSVS;0.0004;24;19;5;2;3;0.1917;3;4.2174;0.8083;0.0001;LycaMobile;Wireless Service;STKEVON
20/08/2022;LycaMobile 3 Month ;WIRLSVS;SA-202280241-WIRLSVS;0.0016;100;75;25;10;15;0.2548;15;2.9246;0.7452;0.0007;LycaMobile;Wireless Service;STKEVON
20/08/2022;LycaMobile 2 Month, 12GB;WIRLSVS;SA-202280242-WIRLSVS;0.0011;70;65;5;2;3;0.0783;3;11.7737;0.9217;0.0001;LycaMobile;Wireless Service;STKEVON
20/08/2022;Gmail Registration;SFSV;SA-202280243-SFSV;0.0002;10;0;10;4;6;1;6;0;0;0.0003;EY Cell;Software Service;STKEVON
20/08/2022;Type C Apple Charger;TXTA;SA-202280244-TXTA;0.0004;25;20;5;2;3;0.2;3;4;0.8;0.0001;Apple;Tech Accessories;STKEVON
20/08/2022;iPad Protective Glass;TXTA;SA-202280245-TXTA;0.0003;20;5;15;6;9;0.75;9;0.3333;0.25;0.0004;Castify;Tech Accessories;STKEVON
20/08/2022;1 Month Unlimited LycaMobile;WIRLSVS;SA-202280246-WIRLSVS;0.001;61;55;6;3;4;0.1062;4;8.4136;0.8938;0.0002;LycaMobile;Wireless Service;STKEVON
20/08/2022;iPhone XR LCD Repair;DVRP;SA-202280247-DVRP;0.0014;90;20;70;28;42;0.7778;42;0.2857;0.2222;0.0019;InCell ;Device Repair;STKWAN
20/08/2022;Flex Ultra;WIRLSVS;SA-202280248-WIRLSVS;0.0009;55;47;8;3;5;0.1423;5;6.0288;0.8577;0.0002;UltraMobile;Wireless Service;STKWAN
20/08/2022;Phone Case;TXTA;SA-202280249-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Castify;Tech Accessories;STKEVON
20/08/2022;Ultra 250 MB One Year;WIRLSVS;SA-202280250-WIRLSVS;0.0031;196;167;30;12;18;0.1505;18;5.6441;0.8495;0.0008;UltraMobile;Wireless Service;STKEVON
20/08/2022;Phone Protective Glass;TXTA;SA-202280251-TXTA;0.0001;5;1;4;2;2;0.8;2;0.25;0.2;0.0001;Castify;Tech Accessories;STKEVON
20/08/2022;Phone Repair Screen 8 Screen;DVRP;SA-202280252-DVRP;0.0011;70;30;40;16;24;0.5714;24;0.75;0.4286;0.0011;InCell ;Device Repair;STKEVON
20/08/2022;Lyca New Sim Card Activision;WIRLSVS;SA-202280253-WIRLSVS;0.0004;25;10;15;6;9;0.5952;9;0.6801;0.4048;0.0004;LycaMobile;Wireless Service;STKEVON
20/08/2022;2 month Lyca Bill Refill;WIRLSVS;SA-202280254-WIRLSVS;0.0008;50;45;5;2;3;0.1096;3;8.1241;0.8904;0.0001;LycaMobile;Wireless Service;STKEVON
20/08/2022;Unlimited Card for 4 month;WIRLSVS;SA-202280255-WIRLSVS;0.0018;115;70;45;18;27;0.3913;27;1.5556;0.6087;0.0012;LycaMobile;Wireless Service;STKEVON
20/08/2022;H20 Phone Bill;WIRLSVS;SA-202280256-WIRLSVS;0.0013;84;76;9;3;5;0.1012;5;8.8824;0.8988;0.0002;H20;Wireless Service;STKEVON
20/08/2022;Phone Holder;TXTA;SA-202280257-TXTA;0.0002;15;6;9;4;5;0.6;5;0.6667;0.4;0.0002;Castify;Tech Accessories;STKEVON
20/08/2022;Phone Charger;TXTA;SA-202280258-TXTA;0.0002;15;9;6;2;4;0.4;4;1.5;0.6;0.0002;Castify;Tech Accessories;STKEVON
20/08/2022;iphone 8 plus;RFBPHN;SA-202280259-RFBPHN;0.0049;310;140;170;68;102;0.5484;102;0.8235;0.4516;0.0045;Apple;Refurbished Phone or Device;STKEVON
20/08/2022;Ultra Mobile 6 month;WIRLSVS;SA-202280260-WIRLSVS;0.0016;100;83;17;7;10;0.1675;10;4.9701;0.8325;0.0004;UltraMobile;Wireless Service;STKEVON
20/08/2022;LycaMobile 1 month;WIRLSVS;SA-202280261-WIRLSVS;0.001;61;55;6;3;4;0.1062;4;8.4136;0.8938;0.0002;LycaMobile;Wireless Service;STKEVON
21/08/2022;LycaMobile 1 month ;WIRLSVS;SA-202280262-WIRLSVS;0.0005;31;27;4;2;3;0.1445;3;5.9196;0.8555;0.0001;LycaMobile;Wireless Service;STKEVON
21/08/2022;Charger Type C;TXTA;SA-202280263-TXTA;0.0004;25;15;10;4;6;0.4;6;1.5;0.6;0.0003;Apple;Tech Accessories;STKEVON
21/08/2022;iPad Protective Glass;TXTA;SA-202280264-TXTA;0.0002;15;5;10;4;6;0.6667;6;0.5;0.3333;0.0003;Castify;Tech Accessories;STKEVON
21/08/2022;iPad Case;TXTA;SA-202280265-TXTA;0.0003;20;10;10;4;6;0.5;6;1;0.5;0.0003;Castify;Tech Accessories;STKEVON
21/08/2022;Ultra 3 Month Unlimited plan;WIRLSVS;SA-202280266-WIRLSVS;0.0025;154;108;46;18;27;0.2972;27;2.3643;0.7028;0.0012;UltraMobile;Wireless Service;STKEVON
21/08/2022;lyca 4 month ;WIRLSVS;SA-202280267-WIRLSVS;0.0016;100;42;58;23;35;0.58;35;0.7241;0.42;0.0015;LycaMobile;Wireless Service;STKEVON
21/08/2022;Ultra 3 month 3 GB;WIRLSVS;SA-202280268-WIRLSVS;0.0012;76;64;12;5;7;0.1602;7;5.2423;0.8398;0.0003;UltraMobile;Wireless Service;STKEVON
21/08/2022;3 phone case;TXTA;SA-202280269-TXTA;0.0004;26;9;17;7;10;0.6538;10;0.5294;0.3462;0.0005;Castify;Tech Accessories;STKEVON
21/08/2022;Software Download Service Fee;SFSV;SA-202280270-SFSV;0;2;0;2;1;1;1;1;0;0;0.0001;EY Cell;Software Service;STKEVON
21/08/2022;Samsung Charging Repair;DVRP;SA-202280271-DVRP;0.0006;40;20;20;8;12;0.5;12;1;0.5;0.0005;Samsung;Device Repair;STKWAN
21/08/2022;Phone Case;TXTA;SA-202280272-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Castify;Tech Accessories;STKWAN
21/08/2022;iphone 7 32GB;RFBPHN;SA-202280273-RFBPHN;0.0028;175;100;75;30;45;0.4286;45;1.3333;0.5714;0.002;Apple;Refurbished Phone or Device;STKEVON
21/08/2022;Ultra Flex 4 month;WIRLSVS;SA-202280274-WIRLSVS;0.0009;55;47;8;3;5;0.1423;5;6.0288;0.8577;0.0002;UltraMobile;Wireless Service;STKEVON
21/08/2022;Phone Case;TXTA;SA-202280275-TXTA;0.0002;12;3;9;4;5;0.75;5;0.3333;0.25;0.0002;Castify;Tech Accessories;STKEVON
22/08/2022;iPhone EarPhone;TXTA;SA-202280276-TXTA;0.0004;25;15;10;4;6;0.4;6;1.5;0.6;0.0003;Castify;Tech Accessories;STKEVON
22/08/2022;iPhone Repair Front and Back Screen;DVRP;SA-202280277-DVRP;0.0022;140;45;95;38;57;0.6786;57;0.4737;0.3214;0.0025;Apple;Device Repair;STKEVON
22/08/2022;H20 PayGo;WIRLSVS;SA-202280278-WIRLSVS;0.0002;12;9;3;1;2;0.2167;2;3.6154;0.7833;0.0001;H20;Wireless Service;STKEVON
22/08/2022;H20 One Year;WIRLSVS;SA-202280279-WIRLSVS;0.0038;240;218;22;9;13;0.09;13;10.1111;0.91;0.0006;H20;Wireless Service;STKEVON
22/08/2022;iphone 12 128GB ;RFBPHN;SA-202280280-RFBPHN;0.0089;555;400;155;62;93;0.2793;93;2.5806;0.7207;0.0041;Apple;Refurbished Phone or Device;STKEVON
22/08/2022;iPad Case;TXTA;SA-202280281-TXTA;0.0003;20;10;10;4;6;0.5;6;1;0.5;0.0003;Apple;Tech Accessories;STKEVON
22/08/2022;Protective Glass;TXTA;SA-202280282-TXTA;0.0002;10;1;9;4;5;0.9;5;0.1111;0.1;0.0002;Castify;Tech Accessories;STKEVON
22/08/2022;H20 Phone Bill Payment;WIRLSVS;SA-202280283-WIRLSVS;0.0011;66;57;9;4;5;0.1333;5;6.5;0.8667;0.0002;H20;Wireless Service;STKEVON
22/08/2022;TV Box;TVBX;SA-202280284-TVBX;0.0032;200;140;60;24;36;0.3;36;2.3333;0.7;0.0016;Unblock;TV Box;STKEVON
22/08/2022;TV Box;TVBX;SA-202280285-TVBX;0.0027;170;140;30;12;18;0.1765;18;4.6667;0.8235;0.0008;Unblock;TV Box;STKEVON
22/08/2022;Samsung File Transfer;SFSV;SA-202280286-SFSV;0.0005;30;0;30;12;18;1;18;0;0;0.0008;Samsung;Software Service;STKEVON
22/08/2022;Phone Bill Payment Lyca;WIRLSVS;SA-202280287-WIRLSVS;0.0012;76;54;22;9;13;0.2895;13;2.4545;0.7105;0.0006;LycaMobile;Wireless Service;STKEVON
22/08/2022;Phone Case;TXTA;SA-202280288-TXTA;0.0002;15;3;12;5;7;0.8;7;0.25;0.2;0.0003;Castify;Tech Accessories;STKEVON
22/08/2022;Protective Glass;TXTA;SA-202280289-TXTA;0.0002;10;3;7;3;4;0.7;4;0.4286;0.3;0.0002;Castify;Tech Accessories;STKEVON
22/08/2022;Type C Charger;TXTA;SA-202280290-TXTA;0.0004;25;15;10;4;6;0.4;6;1.5;0.6;0.0003;Apple;Tech Accessories;STKEVON
22/08/2022;Earphone;TXTA;SA-202280291-TXTA;0.0004;25;20;5;2;3;0.2;3;4;0.8;0.0001;Apple;Tech Accessories;STKEVON
22/08/2022;UltraMobile 2 GB 6 month;WIRLSVS;SA-202280292-WIRLSVS;0.0017;105;83;22;9;13;0.2071;13;3.8276;0.7929;0.0006;UltraMobile;Wireless Service;STKEVON
22/08/2022;Phone Cable;TXTA;SA-202280293-TXTA;0.0002;15;6;9;4;5;0.6;5;0.6667;0.4;0.0002;Castify;Tech Accessories;STKEVON
23/08/2022;iphone earphone ;TXTA;SA-202280294-TXTA;0.0008;50;30;20;8;12;0.4;12;1.5;0.6;0.0005;Apple;Tech Accessories;STKEVON
23/08/2022;Phone Case and Protective Glass;TXTA;SA-202280295-TXTA;0.0002;15;4;11;4;7;0.7333;7;0.3636;0.2667;0.0003;Castify;Tech Accessories;STKEVON
23/08/2022;Software Service;SFSV;SA-202280296-SFSV;0.0006;40;0;40;16;24;1;24;0;0;0.0011;Apple;Software Service;STKEVON
23/08/2022;Phone Case;TXTA;SA-202280297-TXTA;0.0001;7;3;4;2;2;0.5714;2;0.75;0.4286;0.0001;Castify;Tech Accessories;STKEVON
23/08/2022;LycaMobile Phone Bill;WIRLSVS;SA-202280298-WIRLSVS;0.0008;51;45;6;3;4;0.1261;4;6.9316;0.8739;0.0002;LycaMobile;Wireless Service;STKEVON
23/08/2022;UltraMobile Payment;WIRLSVS;SA-202280299-WIRLSVS;0.0013;80;67;13;5;8;0.1675;8;4.9701;0.8325;0.0004;LycaMobile;Wireless Service;STKEVON
23/08/2022;Phone Case;TXTA;SA-202280300-TXTA;0.0001;8;3;5;2;3;0.625;3;0.6;0.375;0.0001;Castify;Tech Accessories;STKEVON
